listing.address.neighborhood;listing.mountainview;listing.sauna;listing.pricingInfo.monthlyCondoFee;listing.address.level;listing.bathrooms;listing.displayAddressType;listing.preview;listing.totalAreas;listing.sportcourt;listing.unitTypes;listing.pricingInfo.rentalPrice;listing.hottub;listing.bedrooms;listing.pricingInfo.period;listing.fireplace;listing.guestpark;listing.soundproofing;listing.gym;listing.floors;listing.playground;listing.partyhall;listing.unitsOnTheFloor;listing.backyard;listing.usageTypes;listing.garden;listing.barbgrill;listing.acceptExchange;listing.usableAreas;listing.furnished;listing.pricingInfo.yearlyIptu;listing.unitFloor;listing.businessTypeContext;listing.tenniscourt;listing.parkingSpaces;listing.address.zone;type;listing.address.city;imvl_type;listing.suites;listing.bathtub;listing.pool
Recreio Dos Bandeirantes;False;True;1.245;STREET;3;ALL;False;84.0;False;APARTMENT;2.4;False;3;mês;False;False;False;True;18;True;False;8;False;RESIDENTIAL;True;True;False;84;False;220.0;13;SALE;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Jacarepaguá;False;False;320.0;STREET;1;ALL;False;60.0;False;APARTMENT;1.06;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;60;False;41.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;0;False;True
Catete;False;False;426.0;STREET;1;ALL;False;35.0;False;APARTMENT;1.25;False;1;mês;False;False;False;False;11;False;False;15;False;RESIDENTIAL;False;False;False;35;False;60.0;8;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Jardim Guanabara;False;False;370.0;STREET;2;STREET;False;90.0;False;APARTMENT;1.55;False;3;mês;False;False;False;False;3;False;False;8;False;RESIDENTIAL;False;False;False;90;False;1.22;0;SALE;False;1.0;Ilha do Governador;normal;Rio de Janeiro;apartamentos;1;False;False
Pechincha;False;True;537.0;STREET;1;ALL;False;60.0;True;APARTMENT;1.39;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;60;False;75.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;0;False;True
Vila Isabel;False;False;433.0;STREET;2;ALL;False;54.0;False;APARTMENT;1.2;False;1;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;54;False;26.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;False
Copacabana;False;False;663.0;STREET;1;STREET;False;120.0;False;APARTMENT;2.2;False;1;mês;False;False;False;False;5;False;False;4;False;RESIDENTIAL;False;False;False;40;False;82.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Leblon;False;False;6.0;STREET;4;ALL;False;205.0;False;APARTMENT;9.0;False;4;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;205;True;1.214;0;RENTAL;False;1.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;2;False;False
Camorim;False;False;358.0;STREET;1;STREET;False;48.0;True;APARTMENT;1.6;False;2;mês;False;True;False;False;4;True;True;8;False;RESIDENTIAL;False;True;True;48;False;103.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;0;False;False
Cachambi;False;False;300.0;STREET;1;ALL;False;65.0;False;APARTMENT;1.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;65;False;51.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;False
Pechincha;False;True;537.0;STREET;1;ALL;False;60.0;True;APARTMENT;1.39;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;60;False;75.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;0;False;True
Vila Isabel;False;False;433.0;STREET;2;ALL;False;54.0;False;APARTMENT;1.2;False;1;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;54;False;26.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;True;1.38;STREET;3;ALL;False;120.0;True;APARTMENT;2.9;False;3;mês;False;False;False;True;18;True;True;0;False;RESIDENTIAL;True;True;False;115;False;3.5;0;SALE;True;2.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Curicica;False;False;840.0;STREET;2;ALL;False;75.0;False;APARTMENT;1.9;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;75;False;135.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Madureira;False;False;230.0;STREET;2;ALL;False;77.0;False;APARTMENT;1.1;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;77;False;24.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;False
Vila Isabel;False;False;240.0;STREET;1;ALL;False;55.0;False;APARTMENT;1.45;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;55;False;103.0;0;RENTAL;False;0.0;Zona Norte;normal;Rio de Janeiro;apartamentos;0;False;False
Copacabana;False;False;1.25;STREET;2;STREET;False;100.0;False;APARTMENT;2.2;False;3;mês;False;False;False;False;9;False;False;4;False;RESIDENTIAL;False;False;True;100;False;269.0;0;RENTAL;False;0.0;Zona Sul;premium;Rio de Janeiro;apartamentos;0;False;False
Recreio Dos Bandeirantes;True;True;660.0;STREET;2;STREET;False;70.0;True;APARTMENT;2.0;False;2;mês;False;False;False;True;8;True;True;12;True;RESIDENTIAL;True;True;False;70;True;120.0;0;SALE;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Leblon;False;False;1.32;STREET;3;ALL;False;88.0;False;APARTMENT;4.0;False;3;mês;False;False;False;False;4.0;True;False;0;False;RESIDENTIAL;False;False;False;88;False;3.111;0;RENTAL;False;1.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;1;False;False
Botafogo;False;False;680.0;CITY;1;ALL;False;41.0;False;APARTMENT;1.1;False;1;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;41;False;72.0;0;RENTAL;False;1.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;True;600.0;STREET;1;STREET;False;68.0;False;APARTMENT;1.8;False;2;mês;False;True;False;True;18;True;True;0;False;RESIDENTIAL;False;True;False;68;True;70.0;0;SALE;False;1.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;1;False;True
Barra da Tijuca;False;True;2.641;STREET;0;STREET;False;120.0;True;APARTMENT;2.9;False;3;mês;False;False;False;True;4.0;True;False;0;False;RESIDENTIAL;False;False;True;120;False;394.0;0;RENTAL;False;0.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;1;False;True
Jardim Botânico;False;False;1.067;STREET;2;ALL;False;73.0;False;APARTMENT;3.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;73;False;234.0;0;RENTAL;False;1.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;1;False;False
Copacabana;False;False;716.0;STREET;2;STREET;False;72.0;False;APARTMENT;2.8;False;2;mês;False;False;False;False;11;False;False;6;False;RESIDENTIAL;False;False;False;72;False;101.0;0;SALE;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Engenho Novo;False;False;320.0;NEIGHBORHOOD;2;ALL;False;60.0;False;APARTMENT;1.14;False;2;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;False;60;False;13.0;0;RENTAL;False;0.0;Zona Norte;premium;Rio de Janeiro;apartamentos;0;False;False
Botafogo;False;True;1.417;STREET;3;ALL;False;110.0;False;APARTMENT;4.0;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;False;False;110;False;439.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;1;False;False
Centro;False;False;276.0;STREET;1;ALL;False;45.0;False;APARTMENT;1.4;False;1;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;45;True;103.0;0;RENTAL;False;0.0;Zona Central;premium;Rio de Janeiro;apartamentos;0;False;False
Grajaú;False;False;863.0;STREET;1;STREET;False;71.0;False;APARTMENT;2.0;False;2;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;True;71;False;105.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;True
Grajaú;False;False;863.0;STREET;1;STREET;False;71.0;False;APARTMENT;2.0;False;2;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;True;71;False;105.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;True
Copacabana;False;False;950.0;STREET;2;STREET;False;90.0;False;APARTMENT;2.7;False;3;mês;False;False;False;False;8;False;False;4;False;RESIDENTIAL;False;False;True;90;False;173.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;1;False;False
Colégio;False;False;310.0;STREET;1;ALL;False;60.0;False;APARTMENT;1.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;60;False;103.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;False
Leblon;False;False;6.0;STREET;5;ALL;False;205.0;False;APARTMENT;18.0;False;4;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;False;False;205;False;2.031;0;RENTAL;False;3.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;2;False;False
Jacarepaguá;False;True;1.27;NEIGHBORHOOD;2;ALL;False;77.0;True;APARTMENT;1.0;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;77;False;107.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Copacabana;False;False;950.0;STREET;2;STREET;False;90.0;False;APARTMENT;2.7;False;3;mês;False;False;False;False;8;False;False;4;False;RESIDENTIAL;False;False;True;90;False;173.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;True;1.6;STREET;2;ALL;False;90.0;True;APARTMENT;3.0;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;90;True;230.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Colégio;False;False;310.0;STREET;1;ALL;False;60.0;False;APARTMENT;1.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;60;False;103.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;True;1.7;STREET;2;ALL;False;112.0;True;APARTMENT;4.0;False;2;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;True;True;False;112;False;336.0;0;RENTAL;False;2.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;2;False;True
Copacabana;False;False;850.0;STREET;2;ALL;False;65.0;False;APARTMENT;4.6;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;65;False;150.0;0;RENTAL;False;0.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;False;5.5;STREET;0;STREET;False;169.0;False;APARTMENT;6.0;False;3;mês;False;False;False;True;4.0;False;False;0;False;RESIDENTIAL;False;False;True;169;True;103.0;0;RENTAL;False;3.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;0;False;False
Barra da Tijuca;False;True;908.0;STREET;2;STREET;False;120.0;False;APARTMENT;1.8;False;1;mês;False;True;False;True;4.0;True;True;0;False;RESIDENTIAL;False;False;False;55;False;97.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Barra da Tijuca;False;True;1.064;STREET;2;ALL;False;75.0;False;APARTMENT;1.5;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;75;False;206.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Barra da Tijuca;False;False;1.722;STREET;3;ALL;False;163.0;False;APARTMENT;3.8;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;163;False;479.0;0;RENTAL;False;2.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;1;False;False
Jacarepaguá;False;True;1.3;NEIGHBORHOOD;3;ALL;False;96.0;True;APARTMENT;2.5;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;96;False;174.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Recreio Dos Bandeirantes;False;True;900.0;NEIGHBORHOOD;2;ALL;False;85.0;True;APARTMENT;1.45;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;85;False;185.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Camorim;False;False;900.0;STREET;2;STREET;False;120.0;False;APARTMENT;1.9;False;2;mês;False;False;False;False;12;False;False;8;False;RESIDENTIAL;False;False;True;70;False;80.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;False
Botafogo;False;False;175.0;STREET;1;STREET;False;80.0;False;APARTMENT;2.8;False;3;mês;False;False;False;False;3;False;False;2;False;RESIDENTIAL;False;False;True;80;False;550.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Barra da Tijuca;False;False;1.62;STREET;2;ALL;False;70.0;False;APARTMENT;2.65;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;70;True;480.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;False
Camorim;False;False;900.0;STREET;2;STREET;False;120.0;False;APARTMENT;1.9;False;2;mês;False;False;False;False;12;False;False;8;False;RESIDENTIAL;False;False;True;70;False;80.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;False
normal;False;False;2.1;STREET;3;STREET;False;120.0;False;APARTMENT;5.9;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;120;True;1.12;8;RENTAL;False;1.0;normal;normal;Rio de Janeiro;apartamentos;1;False;False
Flamengo;False;False;624.0;STREET;0;STREET;False;120.0;False;APARTMENT;2.7;False;2;mês;False;False;False;False;12;False;False;11;False;RESIDENTIAL;False;False;True;80;False;251.0;0;RENTAL;False;0.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;0;False;False
Tijuca;False;False;833.0;STREET;2;ALL;False;80.0;False;APARTMENT;2.4;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;80;False;148.0;0;RENTAL;False;1.0;Zona Norte;superPremium;Rio de Janeiro;apartamentos;1;False;False
Campo Grande;False;False;375.0;STREET;1;STREET;False;120.0;False;APARTMENT;1.0;False;2;mês;False;False;False;False;4;False;False;4;False;RESIDENTIAL;False;False;True;50;False;103.0;0;RENTAL;False;0.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;0;False;False
Ipanema;False;False;1.225;STREET;2;STREET;False;80.0;False;APARTMENT;3.5;False;2;mês;True;False;False;True;6;False;True;4;False;RESIDENTIAL;False;False;False;80;True;450.0;0;RENTAL;False;1.0;Zona Sul;normal;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;True;908.0;STREET;2;STREET;False;120.0;False;APARTMENT;1.8;False;1;mês;False;True;False;True;4.0;True;True;0;False;RESIDENTIAL;False;False;False;55;False;97.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Barra da Tijuca;False;True;1.064;STREET;2;ALL;False;75.0;False;APARTMENT;1.5;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;75;False;206.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Jardim Sulacap;False;False;150.0;STREET;1;ALL;False;56.0;False;APARTMENT;1.15;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;56;False;103.0;0;RENTAL;False;1.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;1;False;False
Realengo;False;False;235.0;STREET;1;STREET;False;65.0;False;APARTMENT;1.2;False;2;mês;False;False;False;False;2;False;False;2;False;RESIDENTIAL;False;False;False;65;False;103.0;0;RENTAL;False;1.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;0;False;False
Braz de Pina;False;False;235.0;STREET;2;STREET;False;75.0;False;APARTMENT;1.2;False;2;mês;False;False;False;False;2;False;False;1;False;RESIDENTIAL;False;False;True;40;False;103.0;0;RENTAL;False;0.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;True;False
Leblon;False;False;1.1;STREET;1;ALL;False;80.0;False;APARTMENT;3.422;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;80;True;256.0;0;RENTAL;False;0.0;Zona Sul;premium;Rio de Janeiro;apartamentos;0;False;False
Copacabana;False;False;940.0;STREET;2;STREET;False;74.0;False;APARTMENT;2.3;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;True;74;False;221.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;1;False;False
Barra da Tijuca;False;False;900.0;STREET;2;ALL;False;78.0;False;APARTMENT;2.1;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;78;False;200.0;0;RENTAL;False;1.0;Zona Oeste;superPremium;Rio de Janeiro;apartamentos;1;False;False
Rio Comprido;False;False;500.0;STREET;1;ALL;False;73.0;False;APARTMENT;1.1;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;73;False;30.0;0;RENTAL;False;1.0;Zona Central;normal;Rio de Janeiro;apartamentos;0;False;False
Braz de Pina;False;False;235.0;STREET;2;STREET;False;75.0;False;APARTMENT;1.2;False;2;mês;False;False;False;False;2;False;False;1;False;RESIDENTIAL;False;False;True;40;False;103.0;0;RENTAL;False;0.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;True;False
Grajaú;False;False;235.0;STREET;2;ALL;False;120.0;False;APARTMENT;2.8;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;120;False;155.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;0;False;False
Copacabana;False;False;930.0;STREET;1;STREET;False;45.0;False;APARTMENT;2.1;False;1;mês;False;False;False;False;11;False;False;4;False;RESIDENTIAL;False;False;False;45;False;130.0;0;RENTAL;False;0.0;Zona Sul;premium;Rio de Janeiro;apartamentos;0;False;False
Copacabana;False;False;1.35;STREET;2;ALL;False;80.0;False;APARTMENT;2.6;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;80;False;225.0;0;RENTAL;False;1.0;Zona Sul;superPremium;Rio de Janeiro;apartamentos;0;False;False
Grajaú;False;False;863.0;STREET;1;STREET;False;71.0;False;APARTMENT;2.0;False;2;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;True;71;False;105.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;apartamentos;1;False;True
Jacarepaguá;False;True;1.27;NEIGHBORHOOD;2;ALL;False;77.0;True;APARTMENT;1.0;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;77;False;107.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Copacabana;False;False;950.0;STREET;2;STREET;False;90.0;False;APARTMENT;2.7;False;3;mês;False;False;False;False;8;False;False;4;False;RESIDENTIAL;False;False;True;90;False;173.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;1;False;False
Flamengo;False;False;650.0;STREET;2;STREET;False;70.0;False;APARTMENT;2.5;False;2;mês;False;False;False;False;8;False;False;5;False;RESIDENTIAL;False;False;True;70;False;103.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Flamengo;False;False;988.0;STREET;2;ALL;False;58.0;False;APARTMENT;3.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;58;True;97.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;0;False;False
Barra da Tijuca;False;False;1.022;STREET;1;ALL;False;87.0;False;APARTMENT;2.4;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;87;False;226.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;False
Tijuca;False;False;530.0;STREET;1;STREET;False;120.0;False;APARTMENT;1.35;False;2;mês;False;False;False;False;7;False;False;0;False;RESIDENTIAL;False;False;True;50;False;64.0;0;RENTAL;False;0.0;Zona Norte;normal;Rio de Janeiro;apartamentos;0;False;False
Copacabana;False;False;450.0;STREET;2;ALL;False;120.0;False;APARTMENT;3.9;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;120;True;38.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Copacabana;False;False;716.0;STREET;2;STREET;False;72.0;False;APARTMENT;2.8;False;2;mês;False;False;False;False;11;False;False;6;False;RESIDENTIAL;False;False;False;72;False;101.0;0;SALE;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
Engenho Novo;False;False;320.0;NEIGHBORHOOD;2;ALL;False;60.0;False;APARTMENT;1.14;False;2;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;False;60;False;13.0;0;RENTAL;False;0.0;Zona Norte;premium;Rio de Janeiro;apartamentos;0;False;False
Botafogo;False;True;1.417;STREET;3;ALL;False;110.0;False;APARTMENT;4.0;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;False;False;110;False;439.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;apartamentos;1;False;False
Camorim;False;False;750.0;STREET;2;STREET;False;67.0;True;APARTMENT;1.8;False;2;mês;False;False;False;False;12;True;True;4;False;RESIDENTIAL;False;True;False;67;False;80.0;0;SALE;False;1.0;Zona Oeste;normal;Rio de Janeiro;apartamentos;1;False;True
Copacabana;False;False;1.1;STREET;3;STREET;False;114.0;False;APARTMENT;3.0;False;2;mês;False;False;False;False;6;False;False;2;False;RESIDENTIAL;False;False;True;114;False;287.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;apartamentos;0;False;False
