listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.address.neighborhood;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;listing.mountainview;listing.sauna;listing.address.zone_Bairros;listing.address.zone_Ilha do Governador;listing.address.zone_Zona Central;listing.address.zone_Zona Norte;listing.address.zone_Zona Oeste;listing.address.zone_Zona Sul;listing.address.zone_normal;imvl_type_apartamentos;imvl_type_casas;imvl_type_casas-de-condominio;imvl_type_casas-de-vila;imvl_type_cobertura;imvl_type_flat;imvl_type_quitinetes;imvl_type_studio
1;0;0;-0.4109980591732284;-0.2454700420020996;0.019327217125382264;-0.6520585759381974;1.4;0;1;0;0;3.4111745255305057;-0.0961752992439341;2;-0.01652545636674076;1;0;0;0;0;1;1;-0.6395900674668661;0;0;0;2.946975613806053;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;2.300139166418824;2.575120824417135;0.005137614678899082;0.08010257721896555;6.2;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;1.0226715113109979;5;0;0;0;0;0;1;0.08810741700729423;0;0;0;-0.39541774014950715;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
1;1;0;0.5596560092486176;-1.6410090207536192;0.0037920489296636084;-0.715724763169255;2.0;0;0;0;1;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;6;0;0;0;0;0;0;-0.702868109595054;0;0;0;-0.39541774014950715;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;-0.1655453062389685;-1.3458799315916665;0.007217125382262997;-0.8430571376313704;1.239;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;1;1;0;1;0;-0.8294241938514297;0;0;0;-0.39541774014950715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;2;0;0.7995302905252807;0.8886688863488333;0.0037920489296636084;-0.3496441865906736;5.0;0;1;0;1;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;6;0;1;1;0;1;1;-0.33901936735797383;0;0;1;-0.39541774014950715;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;1;0;-0.7791771885746183;-1.0507508424297136;0.019571865443425075;-0.556559295091611;1.3;0;0;0;0;-0.3167208285234619;0.22526095231745644;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.5446730042745843;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;0.6154407258245858;2.575120824417135;0.058226299694189604;-0.5883923887071397;2.8;0;0;0;0;-0.3167208285234619;0.22526095231745644;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.5763120253386783;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;0.13569216327125957;1.0151527817039558;0.025321100917431193;-0.6043089355149042;2.8;0;1;0;0;1.7166766373241567;1.832442210124409;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.5921315358707252;0;0;1;1.3871920486267917;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;0.8106872338404744;2.1535078399000596;0.058226299694189604;-0.31781109297514476;3.5;0;1;0;0;-0.3167208285234619;0.22526095231745644;2;1.0226715113109979;5;1;1;1;0;1;1;-0.3073803462938799;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;0;0;0.6154407258245858;1.7318948553829843;0.058226299694189604;-0.3496441865906736;3.2;0;0;0;0;3.0722749478892357;1.189569707001628;2;-0.01652545636674076;1;0;1;1;1;1;1;-0.5288534937425374;0;0;1;3.8382805081942024;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.21575155115733985;-0.38881845673790527;0.017003058103975534;-0.33372763978290915;3.087;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;0;1;-0.32319985682592683;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.18228072121175895;-0.4604926641058081;0.025321100917431193;-0.715724763169255;1.3;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;1;0;0;1;0;-0.702868109595054;0;0;1;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.3273209843092762;0.2562494095732202;0.038409785932721714;-0.6520585759381974;2.0;0;0;0;0;0.6999779044003474;0.8681334554402375;2;-0.01652545636674076;1;0;0;1;0;0;1;-0.6395900674668661;0;0;0;0.4958871542386422;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;0.02857839793399943;0.009174311926605505;-0.7475578567847839;1.1;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;0;0;0;0;0;-0.734507130659148;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.13765294795098443;1.3102818708659087;0.017003058103975534;-0.3973938270139668;1.0;0;0;0;0;1.0388774820416171;0.22526095231745644;2;-0.01652545636674076;1;0;0;1;0;1;1;-0.3864778989541147;0;0;0;1.3871920486267917;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0.1803199365320341;1.8583787507381069;0.08146788990825687;-0.636142029130433;2.47;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;0;0;0;0;-0.6237705569348192;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-2.2734284975292325;0.005871559633027523;-0.8430571376313704;1.0;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;0;0;0;0;0;-0.8294241938514297;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0.3923018595207131;1.5379528825051294;0.04623853211009174;-0.8430571376313704;2.9;0;0;0;0;1.0388774820416171;0.22526095231745644;2;-1.0557224240444794;1;0;0;1;0;0;0;-0.8610632149155236;0;0;0;1.610018272223829;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;0.7493240456069094;1.099475378607371;0.10201834862385321;-0.5247262014760822;3.2;0;0;0;0;1.0388774820416171;2.1538784616857996;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.5130339832104904;0;0;0;1.610018272223829;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;2.2889822231036305;1.099475378607371;0.011376146788990826;-0.6998082163614907;1.1;0;1;0;0;2.394475792606696;0.8681334554402375;2;-0.01652545636674076;1;0;1;1;0;1;1;-0.687048599063007;0;0;0;0.7187133778356796;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;0.2807324263687768;0.8886688863488333;0.019571865443425075;-0.15864562489750064;1.8;0;0;0;0;-0.3167208285234619;-0.0961752992439341;2;-0.01652545636674076;1;0;0;0;0;0;0;-0.22828279363364506;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;0.13569216327125957;0.5640268882706853;0.019327217125382264;-0.5883923887071397;1.95;0;1;0;0;1.7166766373241567;1.5110059585630184;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.5763120253386783;0;0;1;1.1643658250297542;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.09302517469020989;2.1535078399000596;0.009418960244648318;-0.3973938270139668;2.4;0;0;0;0;1.0388774820416171;2.1538784616857996;2;-1.0557224240444794;5;0;0;0;0;0;0;-0.3864778989541147;0;0;0;1.610018272223829;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;1;0;-0.7663188114038576;-0.24968617184727035;0.08146788990825687;-0.31781109297514476;2.8;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;6;0;0;0;0;0;0;-0.3073803462938799;0;0;0;0.05023470704456755;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;0.3476740862599386;0.8886688863488333;0.10201834862385321;-0.5883923887071397;4.5;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;6;0;0;0;0;0;0;-0.5763120253386783;0;0;0;-0.39541774014950715;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;0.27733005879907396;0.019694189602446482;-0.556559295091611;1.11;0;0;0;0;2.394475792606696;1.189569707001628;2;-0.01652545636674076;5;0;0;1;0;1;0;-0.5446730042745843;0;0;0;0.7187133778356796;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-1.6410090207536192;0.001345565749235474;-0.3973938270139668;1.4;0;0;0;0;-0.3167208285234619;0.22526095231745644;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.3864778989541147;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0.9780413835683788;1.4789270646727388;0.005749235474006117;-0.41331037382173125;4.0;0;0;0;1;2.394475792606696;0.5466972038788469;2;1.0226715113109979;5;0;0;1;0;0;1;-0.40229740948616166;0;0;1;3.392628061000128;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;-0.3440563992820666;-1.4681476971016183;0.0023241590214067276;-0.7634744035925483;1.3;0;0;0;0;-0.3167208285234619;0.5466972038788469;2;-0.01652545636674076;1;0;0;0;0;0;0;-0.7503266411911949;0;0;0;-0.6182439637465444;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.037240458114241724;1.2681205724142013;0.017003058103975534;-0.5247262014760822;1.6;0;0;0;1;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;0;1;0;0;1;-0.5130339832104904;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-0.33400876875068547;0.013700305810397554;-0.7953074972080771;1.7;0;0;0;0;1.0388774820416171;0.8681334554402375;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.7819656622552889;0;0;0;0.2730609306416049;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.7735987169170214;0.2562494095732202;0.008440366972477064;-0.07906289085867857;1.7;0;0;0;0;1.0388774820416171;-0.0961752992439341;2;-0.01652545636674076;5;0;0;1;0;1;0;-0.07008768831317541;0;0;0;0.4958871542386422;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.7727228968667788;0.7832656402195645;0.007217125382262997;-0.6520585759381974;2.0;0;1;0;0;1.7166766373241567;3.4396234679313613;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.6395900674668661;0;0;1;2.0556707194179036;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.3719487575700507;-0.5911926893061015;0.003669724770642202;-0.5883923887071397;1.3;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;0;0;0;1;0;-0.5763120253386783;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.10418211800540353;1.099475378607371;0.08146788990825687;-0.556559295091611;3.5;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.5446730042745843;0;0;1;-0.39541774014950715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.18228072121175895;0.7453204716130277;0.026788990825688072;-0.31781109297514476;2.0;0;1;0;0;2.394475792606696;-0.0961752992439341;2;-0.01652545636674076;1;0;1;1;0;1;1;-0.3073803462938799;0;0;0;0.7187133778356796;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.014926571483854463;1.1247721576783956;0.027767584097859326;-0.6520585759381974;1.9;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;0;1;-0.6395900674668661;0;0;0;-0.39541774014950715;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.7727675246400395;0.8886688863488333;0.025321100917431193;-0.636142029130433;2.2;0;1;0;1;1.7166766373241567;1.832442210124409;2;-0.01652545636674076;6;0;1;1;0;1;1;-0.6237705569348192;0;0;1;2.278496943014941;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-0.0051506408273666055;0.019694189602446482;-0.3973938270139668;1.41;0;0;0;0;0.022178749117807876;-0.41761155080532464;2;-1.0557224240444794;1;0;0;0;0;0;0;-0.3864778989541147;0;0;0;-0.1725915165524698;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;0.1858984081896309;0.6778623940902956;0.019327217125382264;-0.5247262014760822;2.5;0;0;0;0;-0.3167208285234619;0.8681334554402375;2;-0.01652545636674076;5;0;1;1;0;0;1;-0.5130339832104904;0;0;1;0.2730609306416049;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.44446888911880933;-1.851815513012157;0.002568807339449541;-0.556559295091611;1.2;0;0;0;0;0.022178749117807876;0.22526095231745644;2;-0.01652545636674076;1;0;0;0;0;0;0;-0.5446730042745843;0;0;0;-0.1725915165524698;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.13207447629338762;0.8886688863488333;0.013700305810397554;-0.6838916695537263;1.2;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;0;0;0;1;0;-0.6712290885309601;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.04281892977183854;0.6567817448644419;0.030214067278287463;-0.7475578567847839;2.5;0;0;0;0;2.394475792606696;0.5466972038788469;2;-1.0557224240444794;1;0;0;0;0;0;0;-0.734507130659148;0;0;0;1.610018272223829;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;-0.4109980591732284;-0.19487648386005055;0.009908256880733945;-0.636142029130433;1.6;0;0;0;0;-0.3167208285234619;0.22526095231745644;2;-0.01652545636674076;5;0;0;1;0;0;1;-0.6237705569348192;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;0.33651714294474494;0.4670559018317579;0.08146788990825687;-0.4769765610527889;2.7;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;1;1;1;0;1;1;-0.46557545161434954;0;0;1;-0.39541774014950715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;2.01005864022379;-1.219396036236544;0.0024464831804281344;-0.715724763169255;1.8;0;1;0;0;3.7500741031717753;1.832442210124409;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.702868109595054;0;0;1;2.7241493902090155;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.7791771885746183;-1.7253316176570344;0.007217125382262997;-0.9226398716701925;2.0;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;1;0;0;1;0;0;1;-0.9085217465116645;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.7632785443504674;2.111346541448352;0.005749235474006117;-0.5088096546683177;3.5;0;0;0;0;-0.3167208285234619;3.118187216369971;2;-0.01652545636674076;6;0;0;0;0;0;0;-0.49721447267844343;0;0;0;-0.39541774014950715;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;0.4670559018317579;0.005137614678899082;-0.7316413099770195;2.2;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;1;1;0;0;1;-0.718687620127101;0;0;1;-0.39541774014950715;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.7735987169170214;-0.7134604548160534;0.001834862385321101;-0.715724763169255;1.0;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.702868109595054;0;0;0;1.1643658250297542;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-1.1350734393331288;0.026788990825688072;-0.7793909504003127;1.0;0;0;0;0;-0.3167208285234619;2.47531471324719;2;-0.01652545636674076;1;0;0;1;0;0;1;-0.7661461517232419;0;0;0;1.610018272223829;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.3831057008852443;-0.3550894179765392;0.013700305810397554;-0.46106001424502446;1.8;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.44975594108230255;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0.06317203172250097;0.4459752526059041;0.030214067278287463;-0.636142029130433;2.6;0;0;0;0;1.7166766373241567;1.189569707001628;2;-1.0557224240444794;5;0;0;1;0;0;0;-0.6237705569348192;0;0;0;1.610018272223829;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;1;0;1.217915664845042;1.3102818708659087;0.10201834862385321;-0.365560733398438;4.0;0;1;0;0;-0.3167208285234619;0.22526095231745644;2;1.0226715113109979;5;0;0;1;0;0;1;-0.3548388778900208;0;0;1;-0.39541774014950715;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;-0.03166198645664491;0.5134333301286362;0.038409785932721714;-0.556559295091611;2.1;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;5;0;0;0;0;0;0;-0.5446730042745843;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;2;0;0.22494770979280865;0.9181817952650286;0.019327217125382264;-0.41331037382173125;2.3;0;1;0;1;3.7500741031717753;0.22526095231745644;2;1.0226715113109979;6;0;1;1;0;1;1;-0.40229740948616166;0;0;1;0.7187133778356796;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.39426264420043794;-1.303718633139959;0.012966360856269113;-0.715724763169255;1.3;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;1;0;0;1;0;0;0;-0.702868109595054;0;0;0;-0.39541774014950715;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-0.376170067202393;0.012966360856269113;-0.7793909504003127;1.0;0;0;0;0;2.733375370247966;2.47531471324719;2;-1.0557224240444794;1;0;0;0;0;0;0;-0.7661461517232419;0;0;0;3.1698018374030905;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;2;0;-0.7735708245587335;0.327923616941123;0.08146788990825687;-0.46106001424502446;2.0;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;0;0;0;1;0;-0.44975594108230255;0;0;0;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.22133002281493666;-0.4604926641058081;0.019571865443425075;-0.6838916695537263;2.0;0;1;0;0;1.7166766373241567;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.6712290885309601;0;0;1;0.941539601432717;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.48351819072198704;-0.7134604548160534;0.017003058103975534;-0.636142029130433;1.278;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.6237705569348192;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-0.0051506408273666055;0.005993883792048929;-0.8748902312468992;1.4;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;1;0;0;0;0;1;1;-0.8610632149155236;0;0;1;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.35521334259726023;0.08338808592121924;0.0066055045871559635;-0.8112240440158416;1.9;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;5;0;0;0;0;0;0;-0.7977851727873357;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.7727898385266698;1.7318948553829843;0.027767584097859326;-0.2382283589363227;2.3;0;1;0;0;1.0388774820416171;0.22526095231745644;2;-0.01652545636674076;6;0;1;1;0;1;1;-0.22828279363364506;0;0;1;1.8328444958208663;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;0;0;-0.7791771885746183;-0.924266947074591;0.025321100917431193;-0.8748902312468992;1.5;0;0;0;1;2.394475792606696;3.761059719492752;2;-0.01652545636674076;1;0;0;1;0;0;0;-0.8610632149155236;0;0;0;2.278496943014941;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;1.0784538734051214;1.7318948553829843;0.10201834862385321;-0.3973938270139668;3.25;0;0;0;0;1.0388774820416171;-0.41761155080532464;2;-0.01652545636674076;5;0;0;1;0;0;0;-0.3864778989541147;0;0;0;2.278496943014941;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;1;0;0.3253601996295513;2.0691852429966446;0.038409785932721714;-0.07906289085867857;2.6;0;0;0;0;1.0388774820416171;2.1538784616857996;2;1.0226715113109979;6;0;0;0;0;0;0;-0.07008768831317541;0;0;0;2.0556707194179036;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-0.0051506408273666055;0.005382262996941896;-0.8748902312468992;1.0;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;5;0;0;0;0;0;0;-0.8610632149155236;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.3050070976788889;0.48813655105761167;0.001834862385321101;0.828180277183893;1.45;0;1;0;0;0.022178749117807876;-0.41761155080532464;2;1.0226715113109979;1;1;1;1;1;1;1;0.4044976276482335;0;0;1;-0.39541774014950715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;1;0;-0.026083514799048094;0.2562494095732202;0.08146788990825687;-0.636142029130433;3.0;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;0;0;1;0;-0.6237705569348192;1;0;0;-0.39541774014950715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;0;0.9501490252803948;2.6720918108560623;0.058226299694189604;-0.2382283589363227;3.0;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;0;1;-0.22828279363364506;0;0;1;-0.39541774014950715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.02050504314145128;1.495791584053422;0.023975535168195717;-0.4769765610527889;2.5;0;0;0;0;1.7166766373241567;0.22526095231745644;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.46557545161434954;0;0;0;1.1643658250297542;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;1;0;-0.7735987169170214;-0.4183313656541005;0.001345565749235474;-0.8748902312468992;1.0;0;0;0;0;2.394475792606696;-0.0961752992439341;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.8610632149155236;0;0;1;2.278496943014941;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.1655453062389685;-1.0886960110362505;0.026788990825688072;-0.7316413099770195;1.5;0;1;0;0;3.0722749478892357;1.189569707001628;2;-0.01652545636674076;5;0;1;1;0;1;1;-0.718687620127101;0;0;1;0.7187133778356796;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.34963487093966344;-0.0051506408273666055;0.0033027522935779817;0.716764449529542;1.5;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;5;0;0;0;0;0;0;0.7208878382891728;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0.0743289750376946;-0.0051506408273666055;0.0004892966360856269;0.35068387295096054;1.5;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;0;0;0;0;0;0.3570390960520926;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-1.6410090207536192;0.0003669724770642202;-0.8748902312468992;1.168;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;1;0;0;1;0;1;1;-0.8610632149155236;0;0;0;-0.39541774014950715;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;-0.1655453062389685;1.4156851169951776;0.005137614678899082;-0.46106001424502446;1.8;0;1;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;1;1;0;1;1;-0.44975594108230255;0;0;0;-0.6182439637465444;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-0.0051506408273666055;0.0037920489296636084;0.23926804529660967;2.0;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;1;0;0;0;0;0;0;0.24630252232776387;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.3050070976788889;-1.303718633139959;0.003669724770642202;-0.3018945461673804;1.3;0;0;0;0;0.36107832675907764;-0.0961752992439341;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.2915608357618329;0;0;0;0.05023470704456755;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;0;0;-0.7791771885746183;-0.7977830517194684;0.007951070336391437;-0.6520585759381974;1.3;0;0;0;0;1.7166766373241567;1.189569707001628;2;-0.01652545636674076;5;0;0;0;0;0;0;-0.6395900674668661;0;0;0;0.4958871542386422;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.7791771885746183;-2.231267199077525;0.005871559633027523;-0.556559295091611;1.34;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-1.0557224240444794;1;0;0;0;0;0;0;-0.5446730042745843;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;-0.48351819072198704;-0.49000557302200337;0.004159021406727829;-0.5247262014760822;1.45;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;1;0;0;1;0;0;1;-0.5130339832104904;0;0;0;-0.39541774014950715;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;-0.7791771885746183;0.045442917314682446;0.03779816513761468;-0.6838916695537263;1.4;0;0;0;0;-0.3167208285234619;-0.41761155080532464;2;-0.01652545636674076;5;0;1;1;0;0;1;-0.6712290885309601;0;0;1;-0.39541774014950715;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
